num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
25,Mode.TORQUE,8.541844005584716,4.096833229064941,-4.564180970191956,4.564180970191956,114.77594661712646,0.0032477861881256,0.0003420309066772,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,218,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
26,Mode.TORQUE,12.806627868652344,6.037908554077148,-22.88074940443039,22.88074940443039,91.28540992736816,0.0032249931812286,0.0003393793582916,128,"[128, 128, 128]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,173,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
27,Mode.TORQUE,8.892351037979125,3.336899995803833,-10.200173407793043,10.200173407793043,110.47650980949402,0.0037238057136535,0.0003776894569396,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,194,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
28,Mode.TORQUE,7.786633492469788,3.4224531650543213,-17.75735765695572,17.75735765695572,147.3826105594635,0.0036972565650939,0.0003807049751281,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,248,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
29,Mode.TORQUE,9.278044006347656,4.710510730743408,-15.7197505235672,15.7197505235672,183.17717242240903,0.0035838144779205,0.0003551857471466,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.5,True,311,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
30,Mode.TORQUE,8.877207695007325,3.383082389831543,-5.269229784607887,5.269229784607887,102.86751508712769,0.0036239686012268,0.0003632566928863,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,182,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
31,Mode.TORQUE,7.955206184387207,3.5602569580078125,-12.265745550394058,12.265745550394058,143.9426712989807,0.0035704576969146,0.0003570640563964,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,240,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
32,Mode.TORQUE,9.319679691314697,4.639216423034668,-16.77999496459961,16.77999496459961,160.83577013015747,0.0035982986450195,0.0003694018363952,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.5,True,273,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
33,Mode.TORQUE,8.461354080200195,3.5014514923095703,-3.946419432759285,3.946419432759285,67.29653882980347,0.0036499016284942,0.0003709316730499,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.0,True,120,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
34,Mode.TORQUE,7.644587411880493,3.3895046710968018,-12.47890368103981,12.47890368103981,171.16930747032166,0.0035925006866455,0.0003703259468078,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.2,True,292,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
