num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
35,Mode.DLMT_DQ_F_TORQUE,13.891284561157226,3.184002161026001,11.477699875831604,11.477699875831604,98.80660009384157,0.0032787933349609,0.0003579809665679,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.5,True,260,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
36,Mode.DLMT_DQ_F_TORQUE,9.778302917480469,2.582131862640381,50.85988640785217,50.85988640785217,93.1757972240448,0.0032569365501403,0.0003622914552688,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.0,0.01,0.0,True,252,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
37,Mode.DLMT_DQ_F_TORQUE,8.29812017440796,2.290253162384033,20.08393704891205,20.08393704891205,114.31196999549866,0.0032861652374267,0.0003489758968353,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.0,0.01,0.2,True,303,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
38,Mode.DLMT_DQ_F_TORQUE,12.9839953994751,3.106763362884521,4.277629032731056,4.277629032731056,141.6397750377655,0.003264942407608,0.0003450276851654,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.0,0.01,0.5,True,376,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
39,Mode.DLMT_DQ_F_TORQUE,8.36065757751465,2.39632534980774,88.59847784042358,88.59847784042358,90.75731658935548,0.0032917824983596,0.0003500682115554,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,246,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
40,Mode.DLMT_DQ_F_TORQUE,8.04670955657959,2.2979559898376465,22.554247081279755,22.554247081279755,135.09726071357727,0.0032946805953979,0.0003540060520172,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,361,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
41,Mode.DLMT_DQ_F_TORQUE,13.953939628601074,3.188457489013672,5.144338309764862,5.144338309764862,101.78407502174376,0.0032599229812622,0.0003485341072082,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,271,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
42,Mode.DLMT_DQ_F_TORQUE,8.587084426879883,2.4139633178710938,40.80064296722412,40.80064296722412,72.7344160079956,0.0032612708806991,0.0003446373939514,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,197,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
43,Mode.DLMT_DQ_F_TORQUE,7.625868272781372,2.261753559112549,18.79904717206955,18.79904717206955,98.82560515403748,0.0032596402168273,0.0003434129953384,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,261,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
44,Mode.DLMT_DQ_F_TORQUE,14.393472938537595,3.316993236541748,3.906376659870148,3.906376659870148,110.34705924987792,0.0032587200403213,0.0003418964147567,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,292,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
45,Mode.DLMT_DQ_F_TORQUE,7.976010704040528,2.3039891719818115,29.57892417907715,29.57892417907715,113.31114053726196,0.0032831289768218,0.000347773194313,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,308,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
46,Mode.DLMT_DQ_F_TORQUE,7.200518856048584,2.198734760284424,14.597642421722412,14.597642421722412,133.98815512657166,0.0032925831079483,0.0003499470949172,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,356,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
47,Mode.DLMT_DQ_F_TORQUE,12.323710403442384,3.0040619373321533,4.8733774572610855,4.8733774572610855,119.72298645973206,0.0032614638805389,0.0003432952165603,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,318,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
48,Mode.DLMT_DQ_F_TORQUE,9.404874382019043,2.493560552597046,23.011040687561035,23.011040687561035,81.34325337409973,0.0032628406286239,0.0003434512615203,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,221,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
49,Mode.DLMT_DQ_F_TORQUE,8.053578910827637,2.302525281906128,28.07556688785553,28.07556688785553,117.97388577461244,0.0032883019447326,0.0003515126705169,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,313,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
50,Mode.DLMT_DQ_F_TORQUE,13.782948112487793,3.242682218551636,-0.0593070988543331,0.0593070988543331,99.99398589134216,0.0032922030687332,0.0003571276664733,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,263,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
