num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
45,Mode.DLMT_DQ_FM,4.00610387802124,1.278828501701355,-18371123609600.0,18371123609600.0,287.8132395744324,0.004755716133117676,0.00040198731422424317,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,289,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
46,Mode.DLMT_DQ_FM,2.8333026123046876,0.9903380274772644,541369250611200.0,541369250611200.0,282.5003819465637,0.004770602798461914,0.0003925881862640381,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,292,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
47,Mode.DLMT_DQ_FM,3.895720115661621,1.2222576141357422,-114125312000.0,114125312000.0,406.1551284790039,0.004753579425811768,0.00038902745246887206,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,408,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
48,Mode.DLMT_DQ_FM,2.9224544258117677,1.020417332649231,1252089711820800.0,1252089711820800.0,246.41128492355347,0.004793452405929565,0.00039772047996520994,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,252,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
49,Mode.DLMT_DQ_FM,3.6204208202362063,1.1610912084579468,-1842392064000.0,1842392064000.0,260.07359862327576,0.00478628134727478,0.00038917617797851564,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,259,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
50,Mode.DLMT_DQ_FM,2.910284107208252,0.9978559017181396,7694485920153600.0,7694485920153600.0,223.2227807044983,0.004752952718734741,0.00038627057075500486,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,230,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
51,Mode.DLMT_DQ_FM,3.9460516452789305,1.2866106033325195,-1258452889600.0,1258452889600.0,401.10860538482666,0.004767073345184327,0.0003953773498535156,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,403,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
52,Mode.DLMT_DQ_FM,3.1875549774169922,1.1013805866241455,-2083668990361600.0,2083668990361600.0,347.02197527885437,0.004779762506484985,0.0003866118907928467,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,358,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
53,Mode.DLMT_DQ_FM,3.5314198398590086,1.137123465538025,-266633728000.0,266633728000.0,304.74098658561707,0.004759998083114624,0.0003923804759979248,128,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,309,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
54,Mode.DLMT_DQ_FM,2.639805103302002,0.9165725708007812,1.42259500613632e+16,1.42259500613632e+16,457.92292046546936,0.008823105669021607,0.0007066952228546142,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,266,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
55,Mode.DLMT_DQ_FM,2.748359405517578,0.9469666481018066,-23915354521600.0,23915354521600.0,673.3638529777527,0.008868120622634888,0.0007117517948150634,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,385,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
56,Mode.DLMT_DQ_FM,2.765708850860596,0.9400285482406616,6609242056294400.0,6609242056294400.0,546.1511540412903,0.008888460731506348,0.0006850072860717773,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.0,True,326,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
57,Mode.DLMT_DQ_FM,2.722411471366882,0.9516468644142151,-8660253900800.0,8660253900800.0,539.329915523529,0.008822269105911254,0.0006706900596618652,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.1,0.01,0.2,True,311,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
58,Mode.DLMT_DQ_FM,2.7377927379608153,0.9344987869262695,3129421175193600.0,3129421175193600.0,613.7926709651947,0.008888399314880372,0.000726418399810791,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.0,True,371,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
59,Mode.DLMT_DQ_FM,2.873113925933838,0.9799903035163879,-6377160704000.0,6377160704000.0,587.7075362205505,0.008782273530960083,0.0006432405471801757,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.2,True,333,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
60,Mode.DLMT_DQ_FM,2.7220057506561277,0.9741092920303345,-7124228348313600.0,7124228348313600.0,453.09547901153564,0.008866264295578003,0.000710732889175415,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,269,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
61,Mode.DLMT_DQ_FM,2.6255327310562135,0.9385936856269836,2103599718400.0,2103599718400.0,629.633626461029,0.008808119440078735,0.0007010921001434327,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,362,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
