num_try,mode,val_loss,val_acc,val_error,val_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
163,Mode.DLMT_DQ_FM,62.42248901367188,2.7785565853118896,-11.91992238163948,11.91992238163948,91.110693693161,0.0025018328428268,0.0002585128545761,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,308,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
164,Mode.DLMT_DQ_FM,11.850664291381836,2.5194497108459477,-15.63720703125,15.63720703125,101.04362392425536,0.0024969116449356,0.0002573632001876,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,335,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
165,Mode.DLMT_DQ_FM,31.31877555847168,2.9839813709259038,-12.05870881676674,12.05870881676674,90.5140950679779,0.0025299869775772,0.0002604074478149,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,305,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
166,Mode.DLMT_DQ_FM,25.47198974609375,2.269320487976074,-4.382986947894096,4.382986947894096,91.09888195991516,0.002524807691574,0.0002597134113311,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,307,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
167,Mode.DLMT_DQ_FM,48.15520751953125,2.1466405391693115,-16.45207405090332,16.45207405090332,100.80084538459778,0.0025653003454208,0.0002617180347442,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,340,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
168,Mode.DLMT_DQ_FM,9.186536388397217,2.143084526062012,14.82611745595932,14.82611745595932,69.17393374443054,0.0025647501945495,0.0002587583065032,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,241,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
169,Mode.DLMT_DQ_FM,18.05358615875244,2.142570972442627,2.692678384482861,2.692678384482861,65.01950907707214,0.0025134958028793,0.000260136604309,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,226,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
170,Mode.DLMT_DQ_FM,23.44625209808349,2.1617653369903564,-2.0926538854837418,2.0926538854837418,80.34598541259766,0.0025286672115325,0.000261076927185,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,280,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
171,Mode.DLMT_DQ_FM,47.44921424865723,2.216846466064453,0.7376658264547586,0.7376658264547586,55.5902955532074,0.0025307174921035,0.0002608388662338,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,193,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
172,Mode.DLMT_DQ_FM,8.271601676940918,1.980775594711304,-10.472027212381365,10.472027212381365,90.04199194908142,0.0025444312095642,0.0002621299028396,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,298,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
173,Mode.DLMT_DQ_FM,22.146751556396485,2.471127986907959,-5.46330101788044,5.46330101788044,57.057334661483765,0.0025109714269638,0.0002584643363952,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,191,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
174,Mode.DLMT_DQ_FM,20.84076402664185,2.019707202911377,-10.696633160114288,10.696633160114288,75.8378677368164,0.0025226559638977,0.0002598091363906,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,254,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
175,Mode.DLMT_DQ_FM,40.43141815185547,1.9911928176879885,-7.540649920701981,7.540649920701981,77.06100821495056,0.0025340642929077,0.0002610813379287,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,258,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
176,Mode.DLMT_DQ_FM,11.417820682525637,2.379453659057617,-15.999969840049744,15.999969840049744,74.15199828147888,0.0025874378681182,0.0002709699869155,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,247,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
177,Mode.DLMT_DQ_FM,20.89426071166992,2.221756935119629,-10.510748624801636,10.510748624801636,75.88296389579773,0.0024961376190185,0.0002580275535583,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,251,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
178,Mode.DLMT_DQ_FM,29.626755828857423,2.4733498096466064,-13.26882392168045,13.26882392168045,86.54338240623474,0.0025110461711883,0.0002581152915954,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,292,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
179,Mode.DLMT_DQ_FM,59.09617332458496,2.554782629013061,-12.583261728286743,12.583261728286743,97.54312014579772,0.002531247138977,0.0002596869468688,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,327,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
180,Mode.DLMT_DQ_FM,8.875554122924804,2.161751270294189,-1.5095767565071585,1.5095767565071585,72.60534453392029,0.0025087344646453,0.0002583971023559,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,254,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
181,Mode.DLMT_DQ_FM,18.906804809570318,2.260948657989502,2.8199031949043274,2.8199031949043274,88.21242094039917,0.0025406711101531,0.0002601141929626,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,306,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
182,Mode.DLMT_DQ_FM,24.3371524810791,2.221987247467041,0.3867229912430048,0.3867229912430048,56.47106409072876,0.0025057022571563,0.0002588812112808,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,196,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
183,Mode.DLMT_DQ_FM,47.50188926696777,2.220653295516968,4.827505350112915,4.827505350112915,80.42579674720764,0.002686714887619,0.0002822329998016,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,279,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
184,Mode.DLMT_DQ_FM,9.828216876983642,2.212933301925659,-13.717885315418243,13.717885315418243,71.563969373703,0.002542154431343,0.0002673836946487,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,238,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
185,Mode.DLMT_DQ_FM,17.688791275024414,2.141409397125244,-13.162438571453094,13.162438571453094,61.41510772705078,0.0027196801900863,0.0002844099998474,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,204,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
186,Mode.DLMT_DQ_FM,21.97263122558594,2.046694755554199,-14.529605209827425,14.529605209827425,83.40293431282043,0.0025726352930068,0.0002682906389236,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,275,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
187,Mode.DLMT_DQ_FM,36.423230743408205,1.858339071273804,-13.66279125213623,13.66279125213623,93.58733701705933,0.0025353610515594,0.000266486287117,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,312,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
188,Mode.DLMT_DQ_FM,11.837917194366456,2.443174123764038,-11.243140697479248,11.243140697479248,100.20666122436523,0.0025392404794692,0.0002652509212493,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,333,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
189,Mode.DLMT_DQ_FM,23.007043724060058,2.5091514587402344,-10.921676456928251,10.921676456928251,85.04262399673462,0.0026584779024124,0.0002801051139831,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,281,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
190,Mode.DLMT_DQ_FM,31.853388214111327,2.650798797607422,-6.691598892211914,6.691598892211914,72.27687764167786,0.0025319846868515,0.000263624548912,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,236,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
191,Mode.DLMT_DQ_FM,63.1781086730957,2.6637511253356934,-10.148361325263975,10.148361325263975,91.26749348640442,0.0026805728673934,0.0002818340063095,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,301,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
192,Mode.DLMT_DQ_FM,9.378312397003176,2.14377498626709,1.6371620818972588,1.6371620818972588,72.38702011108398,0.0034893267154693,0.0003308299779891,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,211,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
193,Mode.DLMT_DQ_FM,17.587660751342774,2.118060111999512,8.075732737779617,8.075732737779617,81.52954173088074,0.0032057025432586,0.0003005224466323,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,242,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
194,Mode.DLMT_DQ_FM,22.742786560058597,2.132069826126098,1.7844442278146744,1.7844442278146744,67.88398814201355,0.0032137017250061,0.0002990189790725,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,201,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
195,Mode.DLMT_DQ_FM,44.61021041870117,2.1256682872772217,7.655273377895355,7.655273377895355,70.15312957763672,0.0032363336086273,0.0003021759986877,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,208,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
196,Mode.DLMT_DQ_FM,8.801936473846435,2.136793851852417,-3.586570918560028,3.586570918560028,121.52937936782835,0.0038985319137573,0.0003107067346572,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,340,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
197,Mode.DLMT_DQ_FM,15.934284477233886,1.988518238067627,-5.973445624113083,5.973445624113083,80.04343771934509,0.0039675730466842,0.0003120169639587,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,228,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
198,Mode.DLMT_DQ_FM,22.427952308654785,2.1398730278015137,-12.319892644882202,12.319892644882202,95.8077552318573,0.003494304895401,0.0003287303447723,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,275,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
199,Mode.DLMT_DQ_FM,43.96209869384766,2.122413396835327,-5.714502930641174,5.714502930641174,85.00841665267944,0.0033007869720458,0.0003117171525955,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.2,True,245,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
200,Mode.DLMT_DQ_FM,11.277339591979981,2.5115785598754883,-14.596869051456451,14.596869051456451,102.49914622306824,0.003232285737991333,0.0003061397075653076,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,295,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
201,Mode.DLMT_DQ_FM,16.972073860168457,2.0930631160736084,-18.5658261179924,18.5658261179924,105.93693041801453,0.003434959173202515,0.000325333833694458,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,306,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
202,Mode.DLMT_DQ_FM,24.255550727844238,2.217137098312378,-11.086146533489227,11.086146533489227,106.47289609909058,0.0033466520309448243,0.00031694459915161135,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,307,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
203,Mode.DLMT_DQ_FM,50.09696273803711,2.2626492977142334,-10.700789839029312,10.700789839029312,75.35528349876404,0.003770816683769226,0.0003016018867492676,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.5,True,215,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
204,Mode.DLMT_DQ_FM,9.424409980773925,2.180236339569092,0.7927050814032555,0.7927050814032555,80.08959317207336,0.004007954478263855,0.0003165332078933716,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,237,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
205,Mode.DLMT_DQ_FM,19.851804656982424,2.2242753505706787,1.1548826470971107,1.1548826470971107,81.21856617927551,0.0032260886430740356,0.0003057926893234253,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,239,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
206,Mode.DLMT_DQ_FM,22.996460800170897,2.17830753326416,-0.42910343036055565,0.42910343036055565,72.86023950576782,0.003773133397102356,0.00033021843433380125,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,219,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
207,Mode.DLMT_DQ_FM,56.73458686828613,2.503044366836548,-13.006722927093506,13.006722927093506,62.65643906593323,0.0033823697566986084,0.0003214280605316162,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.0,True,186,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
208,Mode.DLMT_DQ_FM,7.94330943107605,1.9298430681228638,-10.131624341011047,10.131624341011047,91.20321130752563,0.0032855974435806274,0.00031351423263549803,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,255,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
209,Mode.DLMT_DQ_FM,21.486541900634766,2.512634038925171,-10.49649491906166,10.49649491906166,77.9591383934021,0.003272786021232605,0.0003137931823730469,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,223,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
210,Mode.DLMT_DQ_FM,21.516394157409668,2.08293080329895,-2.8692593798041344,2.8692593798041344,93.18885159492493,0.003938149333000183,0.0003090903759002686,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,266,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
211,Mode.DLMT_DQ_FM,42.64663497924805,2.0698904991149902,-4.094323143362999,4.094323143362999,76.96940994262695,0.0032301212549209596,0.000306221604347229,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.2,True,219,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
212,Mode.DLMT_DQ_FM,9.224826488494873,2.1027588844299316,-11.006884276866913,11.006884276866913,117.61279273033142,0.003247378945350647,0.00030060482025146484,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,341,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
213,Mode.DLMT_DQ_FM,18.866468925476074,2.1391849517822266,-17.324678599834442,17.324678599834442,95.73754692077637,0.003270646810531616,0.00031077301502227783,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,275,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
214,Mode.DLMT_DQ_FM,20.88383800506592,1.9770488739013672,-12.863728404045105,12.863728404045105,111.61779975891113,0.003229898452758789,0.00030820155143737794,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,319,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
215,Mode.DLMT_DQ_FM,40.23662910461426,2.0339765548706055,-17.108891904354095,17.108891904354095,126.78282690048218,0.003169866681098938,0.00029249536991119384,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.001,0.01,0.5,True,363,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
216,Mode.DLMT_DQ_FM,9.866095275878907,2.2578394412994385,0.32958497758954763,0.32958497758954763,69.81674146652222,0.003203914999961853,0.0002930139303207397,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,208,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
217,Mode.DLMT_DQ_FM,17.982070693969728,2.1319420337677,4.374878108501434,4.374878108501434,80.23915457725525,0.0035461196899414064,0.00029926645755767823,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,240,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
218,Mode.DLMT_DQ_FM,24.837525329589845,2.211233615875244,-2.0088743418455124,2.0088743418455124,63.03995227813721,0.003199894428253174,0.0002994168996810913,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,189,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
219,Mode.DLMT_DQ_FM,51.29170883178711,2.285156488418579,0.8749745786190033,0.8749745786190033,68.33498930931091,0.0033770419359207154,0.0003221240043640137,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.0,True,206,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
220,Mode.DLMT_DQ_FM,8.810957050323486,2.13889479637146,-4.734490439295769,4.734490439295769,117.59099435806274,0.003479550838470459,0.00033221542835235594,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,333,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
221,Mode.DLMT_DQ_FM,16.320234451293945,2.0448684692382812,-2.500952035188675,2.500952035188675,89.94050359725952,0.003385632514953613,0.0003243427276611328,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,257,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
222,Mode.DLMT_DQ_FM,20.80258186340332,2.000365734100342,-3.270069882273674,3.270069882273674,95.20595741271973,0.0032487155199050904,0.0003104923963546753,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,272,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
223,Mode.DLMT_DQ_FM,38.68287399291992,1.9861578941345215,-8.02999809384346,8.02999809384346,111.47356748580933,0.0032287179231643677,0.0003006570339202881,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.2,True,320,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
224,Mode.DLMT_DQ_FM,11.4191402053833,2.483790636062622,-12.478071451187134,12.478071451187134,88.85803508758545,0.003274902582168579,0.00031667816638946534,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,255,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
225,Mode.DLMT_DQ_FM,21.261163330078126,2.357114553451538,-11.42454519867897,11.42454519867897,128.36257886886597,0.003926041960716248,0.0003263614177703857,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,370,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
226,Mode.DLMT_DQ_FM,21.256357040405273,1.9920133352279663,-16.63753092288971,16.63753092288971,106.88472962379456,0.0032433544397354125,0.0003081793785095215,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,305,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
227,Mode.DLMT_DQ_FM,49.71765602111817,2.2459089756011963,-14.305190742015839,14.305190742015839,65.27200412750244,0.003371848940849304,0.0003189340829849243,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.01,0.01,0.5,True,188,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
228,Mode.DLMT_DQ_FM,9.67695213317871,2.198819875717163,-7.63712152838707,7.63712152838707,65.77024674415588,0.0033316769599914552,0.000315230131149292,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,198,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
229,Mode.DLMT_DQ_FM,19.981633224487304,2.2774250507354736,4.855290055274963,4.855290055274963,56.34972167015076,0.003351663112640381,0.0003162323236465454,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,170,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
230,Mode.DLMT_DQ_FM,21.424778327941894,2.082253932952881,-5.555768683552742,5.555768683552742,83.97570848464966,0.003258427143096924,0.0003061040639877319,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,254,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
231,Mode.DLMT_DQ_FM,45.26291328430176,2.174905300140381,18.954741954803467,18.954741954803467,89.30314040184021,0.003297381281852722,0.0003109486103057861,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,266,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
232,Mode.DLMT_DQ_FM,8.563917379379273,2.033991813659668,-9.616846591234207,9.616846591234207,98.74491453170776,0.0031966681480407716,0.0002987090349197388,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,284,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
233,Mode.DLMT_DQ_FM,17.703189430236815,2.083885908126831,-6.180271506309509,6.180271506309509,81.98062896728516,0.0032410143613815306,0.0003034379482269287,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,237,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
234,Mode.DLMT_DQ_FM,21.736885833740235,2.1301827430725098,-7.515740394592285,7.515740394592285,91.91018915176392,0.00332560396194458,0.0003123512268066406,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,264,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
235,Mode.DLMT_DQ_FM,41.043396377563475,2.050584316253662,-4.131636396050453,4.131636396050453,86.07032823562622,0.0034325516223907473,0.0003244003057479858,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,246,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
236,Mode.DLMT_DQ_FM,9.685894107818603,2.21083402633667,-15.854912996292114,15.854912996292114,138.80494332313538,0.0032631115913391113,0.0003099098205566406,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,398,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
237,Mode.DLMT_DQ_FM,19.577484855651857,2.2587075233459473,-10.677380114793777,10.677380114793777,74.17612266540527,0.003230966806411743,0.00030565476417541504,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,212,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
238,Mode.DLMT_DQ_FM,26.9811536026001,2.3765628337860107,-12.579730153083801,12.579730153083801,84.61496758460999,0.003214680314064026,0.00030031871795654295,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,243,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
239,Mode.DLMT_DQ_FM,47.95711502075196,2.2991394996643066,-16.615495085716248,16.615495085716248,116.7832579612732,0.0033959228992462157,0.0003134365081787109,64,"[512, 512]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,331,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
