num_try,mode,val_loss,val_acc,val_error,val_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
92,Mode.DLMT_DQ_FM,81.385380859375,6.93548059463501,-474.6197700500488,474.6197700500488,64.14545917510986,0.0014929966926574,0.0001639709472656,64,[32],[GELU(approximate='none')],0.001,0.001,0.001,0.5,True,289,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
93,Mode.DLMT_DQ_FM,149.89380584716798,6.708609104156494,-463.9493942260742,463.9493942260742,91.70306849479675,0.0014781583547592,0.0001636308431625,64,[32],[GELU(approximate='none')],0.001,0.001,0.001,0.5,True,408,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
94,Mode.DLMT_DQ_FM,188.87696838378903,6.659317493438721,-484.419584274292,484.419584274292,93.26458978652954,0.0015128614902496,0.0001669301986694,64,[32],[GELU(approximate='none')],0.001,0.001,0.001,0.5,True,417,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
95,Mode.DLMT_DQ_FM,379.3870739746094,6.73043966293335,-474.2528438568115,474.2528438568115,69.8436987400055,0.0014903146028518,0.0001645832061767,64,[32],[GELU(approximate='none')],0.001,0.001,0.001,0.5,True,314,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
96,Mode.DLMT_DQ_FM,57.60427551269531,5.806232452392578,-188.6351466178894,188.6351466178894,42.56166577339173,0.0015238873958587,0.00016652905941,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.0,True,190,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
97,Mode.DLMT_DQ_FM,113.88542510986328,5.82787561416626,-187.09853887557983,187.09853887557983,47.32597637176514,0.0014959548711776,0.0001637946367263,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.0,True,214,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
98,Mode.DLMT_DQ_FM,145.50430694580078,5.871342182159424,-164.42819833755493,164.42819833755493,66.59988689422607,0.0014811985492706,0.0001630622148513,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.0,True,302,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
99,Mode.DLMT_DQ_FM,296.71478393554685,5.939600467681885,-221.55001163482663,221.55001163482663,44.639071464538574,0.0015060011148452,0.0001644538640975,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.0,True,202,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
100,Mode.DLMT_DQ_FM,59.90668258666992,5.999425411224365,-383.3189249038696,383.3189249038696,65.19137811660767,0.0014819509983062,0.0001620296239852,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.2,True,289,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
101,Mode.DLMT_DQ_FM,114.32101104736329,5.844498634338379,-323.8929033279419,323.8929033279419,56.08474254608154,0.0015407812595367,0.0001684600114822,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.2,True,247,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
102,Mode.DLMT_DQ_FM,144.04809814453125,5.863953113555908,-374.3356943130493,374.3356943130493,68.73873686790466,0.0014772253036499,0.000164591550827,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.2,True,304,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
103,Mode.DLMT_DQ_FM,293.4351434326172,5.97208833694458,-403.0076026916504,403.0076026916504,49.10849022865296,0.0019394954442977,0.0001981816291809,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.2,True,214,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
104,Mode.DLMT_DQ_FM,63.63566070556641,6.18703556060791,-462.7810001373291,462.7810001373291,70.88576149940491,0.0015436273813247,0.0001701120138168,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.5,True,310,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
105,Mode.DLMT_DQ_FM,121.31490783691406,6.124362468719482,-480.7610511779785,480.7610511779785,73.11584043502808,0.0014821671247482,0.0001635595560073,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.5,True,324,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
106,Mode.DLMT_DQ_FM,152.35020751953124,6.066692352294922,-503.2114982604981,503.2114982604981,68.55111479759216,0.0014746351242065,0.0001617493629455,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.5,True,304,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
107,Mode.DLMT_DQ_FM,302.4662243652344,6.067938327789307,-476.2187957763672,476.2187957763672,50.67663359642029,0.0014895521402359,0.0001626029014587,64,[64],[GELU(approximate='none')],0.01,0.01,0.01,0.5,True,225,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
108,Mode.DLMT_DQ_FM,63.30906387329102,6.198233604431152,-195.40746212005607,195.40746212005607,96.2574520111084,0.0014882876873016,0.0001633603572845,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,438,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
109,Mode.DLMT_DQ_FM,139.92183013916016,6.528831958770752,-240.55848121643064,240.55848121643064,42.43198370933533,0.0014781366586685,0.0001636815071105,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,191,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
110,Mode.DLMT_DQ_FM,172.1392321777344,6.463308811187744,-184.9009275436401,184.9009275436401,56.23356008529663,0.0014814776182174,0.0001630648374557,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,253,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
111,Mode.DLMT_DQ_FM,332.45980163574217,6.3780388832092285,-151.81775093078613,151.81775093078613,61.37075901031494,0.0014846017360687,0.0001631702184677,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.0,True,277,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
112,Mode.DLMT_DQ_FM,71.03864578247071,6.540793418884277,-297.5598335266113,297.5598335266113,62.7837393283844,0.001490247964859,0.0001638263463973,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,279,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
113,Mode.DLMT_DQ_FM,133.7539306640625,6.385580062866211,-307.8739881515503,307.8739881515503,72.32851529121399,0.0014945194721221,0.0001637833118438,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,323,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
114,Mode.DLMT_DQ_FM,174.598359375,6.484926223754883,-291.5991306304932,291.5991306304932,61.98918652534485,0.0015623230934143,0.0001714642047882,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,272,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
115,Mode.DLMT_DQ_FM,327.1904693603516,6.251944065093994,-344.9363946914673,344.9363946914673,86.40174722671509,0.0015150587558746,0.0001645548343658,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.2,True,384,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
116,Mode.DLMT_DQ_FM,71.80543960571289,6.490979671478272,-368.8535451889038,368.8535451889038,64.12727642059326,0.0014995267391204,0.0001642371416091,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.5,True,284,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
117,Mode.DLMT_DQ_FM,145.77874053955077,6.636912345886231,-389.5350694656372,389.5350694656372,52.10201478004456,0.0015480968952178,0.0001716339588165,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.5,True,229,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
118,Mode.DLMT_DQ_FM,185.08138977050783,6.610833644866943,-402.4794101715088,402.4794101715088,63.610572814941406,0.0015475115776062,0.0001704258918762,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.5,True,274,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
119,Mode.DLMT_DQ_FM,354.9442156982422,6.51804256439209,-397.0880746841431,397.0880746841431,79.16210389137268,0.00148228931427,0.0001632635593414,64,[64],[GELU(approximate='none')],0.01,0.01,0.001,0.5,True,352,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
120,Mode.DLMT_DQ_FM,58.33046379089355,5.839230537414551,-164.34624195098877,164.34624195098877,41.36259317398071,0.0015248190164566,0.0001669279336929,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,185,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
121,Mode.DLMT_DQ_FM,115.38629974365234,5.883178234100342,-168.39005947113037,168.39005947113037,42.74819850921631,0.0014779958724975,0.0001626714468002,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,192,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
122,Mode.DLMT_DQ_FM,146.3492953491211,5.838744640350342,-131.6378116607666,131.6378116607666,47.58458709716797,0.0015084204673767,0.0001638981103897,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,215,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
123,Mode.DLMT_DQ_FM,286.2837689208984,5.874371528625488,-212.25051879882807,212.25051879882807,44.5869677066803,0.0015010068416595,0.0001648737192153,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.0,True,200,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
124,Mode.DLMT_DQ_FM,58.231024169921874,5.8831787109375,-370.6156492233277,370.6156492233277,53.34694623947144,0.0014860162734985,0.0001637642383575,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,238,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
125,Mode.DLMT_DQ_FM,118.8488314819336,5.889820575714111,-357.7454090118408,357.7454090118408,51.234994411468506,0.0014837871789932,0.0001629484891891,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,228,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
126,Mode.DLMT_DQ_FM,143.7263638305664,5.86359167098999,-363.6735200881958,363.6735200881958,67.63812112808228,0.0014813222885131,0.0001626271009445,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,302,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
127,Mode.DLMT_DQ_FM,294.5874755859375,5.921728610992432,-393.88697147369385,393.88697147369385,68.48614573478699,0.0014806284904479,0.0001632750034332,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.2,True,304,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
128,Mode.DLMT_DQ_FM,61.33940231323242,6.066163063049316,-491.1649227142334,491.1649227142334,60.91093897819519,0.0014806951284408,0.0001628503799438,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.5,True,271,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
129,Mode.DLMT_DQ_FM,121.2122235107422,6.132032871246338,-527.8289318084717,527.8289318084717,62.33938932418823,0.0014866142272949,0.0001626838445663,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.5,True,280,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
130,Mode.DLMT_DQ_FM,153.25501556396483,6.090942859649658,-473.1717109680176,473.1717109680176,81.65630316734314,0.0015492743253707,0.0001635929346084,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.5,True,366,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
131,Mode.DLMT_DQ_FM,314.2568103027344,6.160727024078369,-432.3744773864746,432.3744773864746,58.85834050178528,0.001508755326271,0.0001656309366226,64,[64],[GELU(approximate='none')],0.01,0.001,0.01,0.5,True,264,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
132,Mode.DLMT_DQ_FM,65.77575622558594,6.297554969787598,-251.94647312164307,251.94647312164307,72.12394523620605,0.0015569945573806,0.0001718116998672,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,320,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
133,Mode.DLMT_DQ_FM,132.46107879638672,6.302673816680908,-266.6483402252197,266.6483402252197,61.05175280570984,0.0014714550971984,0.0001621167659759,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,272,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
134,Mode.DLMT_DQ_FM,164.8965072631836,6.320351600646973,-167.17325448989868,167.17325448989868,62.99439430236816,0.0014915859699249,0.0001642595529556,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,285,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
135,Mode.DLMT_DQ_FM,327.1949475097656,6.34352970123291,-205.0546407699585,205.0546407699585,61.89520883560181,0.0014973647594451,0.0001645010709762,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.0,True,279,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
136,Mode.DLMT_DQ_FM,67.48224182128907,6.340624809265137,-335.32893657684326,335.32893657684326,67.00441646575928,0.0015108774900436,0.0001657294034957,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,292,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
137,Mode.DLMT_DQ_FM,139.85695922851562,6.517816066741943,-291.1850929260254,291.1850929260254,55.97584128379822,0.0015091264247894,0.0001651091575622,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,246,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
138,Mode.DLMT_DQ_FM,162.1387661743164,6.242948055267334,-271.1562395095825,271.1562395095825,81.91185808181763,0.001484637260437,0.0001627701520919,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,360,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
139,Mode.DLMT_DQ_FM,337.7019519042969,6.403194427490234,-300.4364252090454,300.4364252090454,78.43081665039062,0.0014826334714889,0.0001636981964111,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,352,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
140,Mode.DLMT_DQ_FM,74.0721826171875,6.6419548988342285,-425.2514362335205,425.2514362335205,51.57675385475159,0.0015106410980224,0.0001658018827438,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.5,True,228,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
141,Mode.DLMT_DQ_FM,143.8221286010742,6.559288024902344,-434.1166019439697,434.1166019439697,60.859190464019775,0.0014862029552459,0.0001629490852355,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.5,True,270,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
142,Mode.DLMT_DQ_FM,181.68670043945312,6.554703235626221,-418.0673122406006,418.0673122406006,47.49854922294617,0.0015117543935775,0.0001663478612899,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.5,True,207,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
143,Mode.DLMT_DQ_FM,360.9211602783203,6.558941841125488,-400.9136199951172,400.9136199951172,51.48091435432434,0.0015133460760116,0.0001662740707397,64,[64],[GELU(approximate='none')],0.01,0.001,0.001,0.5,True,226,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
144,Mode.DLMT_DQ_FM,59.0310920715332,5.931333541870117,-190.8469319343567,190.8469319343567,37.18074679374695,0.0015337333679199,0.0001675616502761,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,165,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
145,Mode.DLMT_DQ_FM,115.15998016357422,5.9019856452941895,-145.89478969573975,145.89478969573975,39.69434881210327,0.0014744943380355,0.0001624664068222,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,173,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
146,Mode.DLMT_DQ_FM,142.77889923095702,5.793588161468506,-192.84979104995728,192.84979104995728,49.278135776519775,0.001475444316864,0.0001627229452133,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,222,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
147,Mode.DLMT_DQ_FM,289.8703192138672,5.909529209136963,-210.65945625305176,210.65945625305176,43.11491942405701,0.0014809923171997,0.0001638944149017,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,193,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
148,Mode.DLMT_DQ_FM,58.576627044677736,5.8612141609191895,-398.3022689819336,398.3022689819336,48.703500509262085,0.0015038670301437,0.000164382815361,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,215,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
149,Mode.DLMT_DQ_FM,116.252783203125,5.930278778076172,-350.8831977844238,350.8831977844238,61.123098373413086,0.0014979882240295,0.000163971543312,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,270,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
150,Mode.DLMT_DQ_FM,144.21307037353515,5.849505424499512,-381.39259815216064,381.39259815216064,72.97765874862671,0.0014948378801345,0.0001638206243515,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,325,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
151,Mode.DLMT_DQ_FM,290.7175817871094,5.818649291992188,-380.6406021118164,380.6406021118164,67.34670782089233,0.0015038088560104,0.0001636605262756,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,301,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
152,Mode.DLMT_DQ_FM,61.6083236694336,6.121617317199707,-519.1120147705078,519.1120147705078,55.73177671432495,0.0014828805923461,0.0001630969047546,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.5,True,246,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
153,Mode.DLMT_DQ_FM,124.66627731323244,6.182913303375244,-431.3831806182861,431.3831806182861,48.041473150253296,0.0015050851106643,0.0001658259630203,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.5,True,213,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
154,Mode.DLMT_DQ_FM,152.51932220458986,6.1109113693237305,-509.9077224731445,509.9077224731445,61.90346956253052,0.0014860973358154,0.0001650800704956,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.5,True,274,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
155,Mode.DLMT_DQ_FM,309.9171240234375,6.130929946899414,-451.5263080596924,451.5263080596924,54.18978309631348,0.0015078383684158,0.0001653286218643,64,[64],[GELU(approximate='none')],0.001,0.01,0.01,0.5,True,239,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
156,Mode.DLMT_DQ_FM,69.14024765014648,6.475491046905518,-195.7545042037964,195.7545042037964,44.59564161300659,0.001504338145256,0.000165253996849,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.0,True,199,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
157,Mode.DLMT_DQ_FM,137.54054840087892,6.458290100097656,-174.79904890060425,174.79904890060425,49.58508205413818,0.0015056329965591,0.0001648523807525,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.0,True,223,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
158,Mode.DLMT_DQ_FM,175.60253936767575,6.526420593261719,-243.1084156036377,243.1084156036377,42.98489952087402,0.0015797345638275,0.0001733982563018,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.0,True,185,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
159,Mode.DLMT_DQ_FM,345.75506103515625,6.450561046600342,-222.38216400146484,222.38216400146484,74.5949137210846,0.0015452409982681,0.000169311761856,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.0,True,328,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
160,Mode.DLMT_DQ_FM,70.65999374389648,6.49540376663208,-301.80327892303467,301.80327892303467,45.35638999938965,0.0015645411014556,0.0001689330339431,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.2,True,199,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
161,Mode.DLMT_DQ_FM,134.92794189453124,6.391450881958008,-281.2402009963989,281.2402009963989,64.0015013217926,0.0015568612813949,0.0001720645427703,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.2,True,285,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
162,Mode.DLMT_DQ_FM,175.09251770019532,6.419673919677734,-286.6814851760864,286.6814851760864,58.87164187431336,0.0015166184902191,0.0001675568819046,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.2,True,256,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
163,Mode.DLMT_DQ_FM,339.75239501953126,6.429821014404297,-259.31570529937744,259.31570529937744,65.09216356277466,0.0015271227359771,0.0001669197082519,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.2,True,282,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
164,Mode.DLMT_DQ_FM,73.64186691284179,6.618119239807129,-419.3646430969238,419.3646430969238,52.88113141059876,0.0014850487709045,0.0001630593538284,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.5,True,233,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
165,Mode.DLMT_DQ_FM,153.25482604980468,6.789169788360596,-397.2848415374756,397.2848415374756,52.93006086349487,0.0015093200206756,0.0001651456356048,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.5,True,234,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
166,Mode.DLMT_DQ_FM,175.71752319335937,6.480456829071045,-390.1589632034302,390.1589632034302,84.21071219444275,0.0014902656078338,0.0001628715991973,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.5,True,376,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
167,Mode.DLMT_DQ_FM,356.2836590576172,6.549012660980225,-402.0517826080322,402.0517826080322,86.03317260742188,0.0015437325239181,0.0001631135940551,64,[64],[GELU(approximate='none')],0.001,0.01,0.001,0.5,True,378,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
168,Mode.DLMT_DQ_FM,58.0933952331543,5.898541450500488,-175.684654712677,175.684654712677,59.77165627479553,0.0015220662355422,0.0001674787998199,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.0,True,262,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
169,Mode.DLMT_DQ_FM,114.96539291381836,5.889155864715576,-231.77080154418945,231.77080154418945,77.86923050880432,0.0014862673282623,0.0001655161380767,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.0,True,354,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
170,Mode.DLMT_DQ_FM,142.28562042236328,5.763703346252441,-131.2225341796875,131.2225341796875,58.47480154037476,0.0015799887180328,0.0001741415262222,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.0,True,261,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
171,Mode.DLMT_DQ_FM,293.4462634277344,5.830902099609375,-225.50573348999023,225.50573348999023,60.850252628326416,0.0014872124195098,0.0001635947227478,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.0,True,272,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
172,Mode.DLMT_DQ_FM,57.87018829345703,5.874615669250488,-309.39979553222656,309.39979553222656,65.02954864501953,0.0014833859205245,0.0001633622646331,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.2,True,288,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
173,Mode.DLMT_DQ_FM,118.0213961791992,5.967623710632324,-349.9119281768799,349.9119281768799,53.27069902420044,0.0014873255491256,0.0001628729104995,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.2,True,237,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
174,Mode.DLMT_DQ_FM,149.48459747314453,5.92921257019043,-355.71467876434326,355.71467876434326,55.265822410583496,0.0015431765317916,0.0001629425287246,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.2,True,247,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
175,Mode.DLMT_DQ_FM,299.70625,6.062023162841797,-405.1875591278076,405.1875591278076,47.99888610839844,0.001487762928009,0.0001635155677795,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.2,True,213,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
176,Mode.DLMT_DQ_FM,61.89779754638672,6.15278959274292,-494.26889419555664,494.26889419555664,75.67646646499634,0.0015009526014328,0.0001653957366943,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.5,True,337,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
177,Mode.DLMT_DQ_FM,120.09033599853517,6.074099540710449,-512.2071266174316,512.2071266174316,79.1240713596344,0.0014869419336318,0.000163371682167,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.5,True,353,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
178,Mode.DLMT_DQ_FM,153.47844543457032,6.113280296325684,-483.0001831054688,483.0001831054688,71.34554052352905,0.0014940110445022,0.0001638046503067,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.5,True,311,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
179,Mode.DLMT_DQ_FM,300.79445495605466,6.067000865936279,-500.11348724365234,500.11348724365234,67.06100368499756,0.0014806354045867,0.0001625500917434,64,[64],[GELU(approximate='none')],0.001,0.001,0.01,0.5,True,300,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
180,Mode.DLMT_DQ_FM,67.08584777832031,6.399535179138184,-172.835111618042,172.835111618042,71.1938202381134,0.0015613169670104,0.0001716425418853,64,[64],[GELU(approximate='none')],0.001,0.001,0.001,0.0,True,313,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
181,Mode.DLMT_DQ_FM,132.52367492675782,6.30564546585083,-209.16321277618408,209.16321277618408,93.01707911491394,0.0016244179010391,0.0001723053455352,64,[64],[GELU(approximate='none')],0.001,0.001,0.001,0.0,True,414,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
182,Mode.DLMT_DQ_FM,173.40914916992188,6.481214046478272,-216.4612293243408,216.4612293243408,41.645456314086914,0.001510907292366,0.0001660466194152,64,[64],[GELU(approximate='none')],0.001,0.001,0.001,0.0,True,181,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
183,Mode.DLMT_DQ_FM,361.9915045166016,6.64171838760376,-228.8471937179565,228.8471937179565,40.806174516677856,0.0015591542720794,0.0001719975471496,64,[64],[GELU(approximate='none')],0.001,0.001,0.001,0.0,True,181,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
184,Mode.DLMT_DQ_FM,68.85229080200196,6.399760723114014,-312.07826137542725,312.07826137542725,67.30503702163696,0.001547043800354,0.000169111251831,64,[64],[GELU(approximate='none')],0.001,0.001,0.001,0.2,True,299,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
