num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
68,Mode.TORQUE,103.89663665771484,7.907956600189209,-354.89117431640625,354.89117431640625,73.48104333877563,0.0020319355726242,0.0002196445465087,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,243,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.5}"
69,Mode.TORQUE,77.06788192749023,8.179084777832031,-411.6040649414063,411.6040649414063,64.49653911590576,0.0020369484424591,0.0002184755802154,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,214,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 0.5}"
70,Mode.TORQUE,140.71959350585936,8.003101348876953,-375.9153442382813,375.9153442382813,87.61240029335022,0.0020423400402069,0.0002183738946914,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,292,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.0}"
71,Mode.TORQUE,195.80466430664063,7.75151777267456,-364.0792236328125,364.0792236328125,88.07702612876892,0.0020432013273239,0.0002470294237136,64,[16],[GELU(approximate='none')],0.01,0.001,0.001,0.2,True,294,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.5}"
72,Mode.TORQUE,12.396339550018311,6.867091655731201,-327.1690979003906,327.1690979003906,97.20534491539,0.002033296585083,0.0002246801853179,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,329,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
73,Mode.TORQUE,23.17321105957032,6.829766273498535,-346.3860168457031,346.3860168457031,72.42891144752502,0.0020405225753784,0.0002210226058959,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,245,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
74,Mode.TORQUE,26.87098533630371,5.974559783935547,-239.17784118652344,239.17784118652344,93.6597261428833,0.0020329970121383,0.0002199598550796,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,318,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
75,Mode.TORQUE,32.596498031616214,7.223978996276855,-454.4279479980469,454.4279479980469,54.60033321380615,0.0020365784168243,0.0002230079174041,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,183,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
76,Mode.TORQUE,46.191306838989256,5.988336563110352,-257.21832275390625,257.21832275390625,99.43980574607848,0.0020284329652786,0.0002217653989791,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,336,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.0}"
77,Mode.TORQUE,82.65257293701171,6.740485668182373,-390.4289855957031,390.4289855957031,94.43922400474548,0.0020355515480041,0.0002175079584121,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,316,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 1.5}"
78,Mode.TORQUE,50.21224861145019,6.207850933074951,-328.22723388671875,328.22723388671875,86.51534628868103,0.0020449200868606,0.0002423319816589,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,289,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 0.5}"
79,Mode.TORQUE,76.77239318847656,5.3259477615356445,-280.2171325683594,280.2171325683594,96.99151802062988,0.002032996058464,0.0002419825792312,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,325,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.0}"
80,Mode.TORQUE,169.2494610595703,6.991451263427734,-350.1322021484375,350.1322021484375,57.379637241363525,0.0020345768928527,0.0002216571569442,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.0,True,191,ModifiedHuberLoss,"{'delta': 1.0, 'factor': 1.5}"
81,Mode.TORQUE,12.669044551849366,7.362169742584228,-310.65008544921875,310.65008544921875,56.10332989692688,0.0020331404209136,0.0002369667291641,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,185,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
82,Mode.TORQUE,37.05137939453125,9.361883163452148,-388.2176208496094,388.2176208496094,40.53667330741882,0.0020359201431274,0.000227665066719,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,133,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.0}"
83,Mode.TORQUE,38.93686241149902,7.6736040115356445,-335.4490966796875,335.4490966796875,80.42101693153381,0.0020319994688034,0.0002335851192474,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,267,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 1.5}"
84,Mode.TORQUE,34.60244415283203,7.702227592468262,-361.0066528320313,361.0066528320313,98.787859916687,0.0020468106269836,0.0002169444561004,64,[16],[GELU(approximate='none')],0.001,0.01,0.01,0.2,True,328,ModifiedHuberLoss,"{'delta': 0.5, 'factor': 0.5}"
